order_id,order_placed_at,order_delivered_at
1525751,05-03-2023 18:00,16:17.8
1525752,05-03-2023 18:00,15:52.1
1525753,05-03-2023 18:00,16:36.0
1525754,05-03-2023 18:08,24:28.4
1525755,05-03-2023 18:10,26:23.8
1525756,05-03-2023 18:14,30:35.0
1525757,05-03-2023 18:14,30:29.2
1525758,05-03-2023 18:17,32:54.7
1525759,05-03-2023 18:19,34:59.8
1525760,05-03-2023 18:20,35:37.3
1525761,05-03-2023 18:25,41:03.2
1525762,05-03-2023 18:26,42:07.9
1525763,05-03-2023 18:33,49:50.3
1525764,05-03-2023 18:37,53:10.9
1525765,05-03-2023 18:40,55:24.9
1525766,05-03-2023 18:43,58:33.5
1525767,05-03-2023 18:46,01:20.5
1525768,05-03-2023 18:46,04:11.8
1525769,05-03-2023 18:52,09:00.7
1525770,05-03-2023 18:58,14:38.2
1525771,05-03-2023 19:01,16:19.6
1525772,05-03-2023 19:01,16:41.2
1525773,05-03-2023 19:05,20:40.7
1525774,05-03-2023 19:08,31:15.0
1525775,05-03-2023 19:09,25:13.6
1525776,05-03-2023 19:10,27:53.2
1525777,05-03-2023 19:12,27:54.3
1525778,05-03-2023 19:15,30:51.7
1525779,05-03-2023 19:15,31:26.8
1525780,05-03-2023 19:15,34:16.3
1525781,05-03-2023 19:15,31:50.4
1525782,05-03-2023 19:17,32:08.0
1525783,05-03-2023 19:20,35:33.2
1525784,05-03-2023 19:20,37:10.1
1525785,05-03-2023 19:21,36:17.0
1525786,05-03-2023 19:21,36:59.8
1525787,05-03-2023 19:23,57:24.6
1525788,05-03-2023 19:24,41:30.0
1525789,05-03-2023 19:25,40:56.8
1525790,05-03-2023 19:27,49:34.9
1525791,05-03-2023 19:29,45:07.6
1525792,05-03-2023 19:34,49:30.1
1525793,05-03-2023 19:36,51:51.0
1525794,05-03-2023 19:38,53:58.1
1525795,05-03-2023 19:41,56:10.5
1525796,05-03-2023 19:42,58:31.7
1525797,05-03-2023 19:45,16:12.8
1525798,05-03-2023 19:45,01:21.8
1525799,05-03-2023 19:51,07:12.7
1525800,05-03-2023 19:55,10:59.2
1525801,05-03-2023 19:55,11:11.0
1525802,05-03-2023 19:57,14:47.4
1525803,05-03-2023 20:00,16:46.0
1525804,05-03-2023 20:01,16:38.4
1525805,05-03-2023 20:05,20:23.0
1525806,05-03-2023 20:08,25:54.7
1525807,05-03-2023 20:08,23:38.8
1525808,05-03-2023 20:09,24:48.7
1525809,05-03-2023 20:10,32:39.6
1525810,05-03-2023 20:11,26:26.3
1525811,05-03-2023 20:17,32:41.2
1525812,05-03-2023 20:21,37:54.9
1525813,05-03-2023 20:21,38:25.8
1525814,05-03-2023 20:22,37:35.8
1525815,05-03-2023 20:24,39:35.4
1525816,05-03-2023 20:24,40:12.9
1525817,05-03-2023 20:24,41:36.6
1525818,05-03-2023 20:26,45:34.1
1525819,05-03-2023 20:31,54:08.2
1525820,05-03-2023 20:34,51:23.1
1525821,05-03-2023 20:37,56:32.9
1525822,05-03-2023 20:40,55:47.2
1525823,05-03-2023 20:41,59:24.2
1525824,05-03-2023 20:42,58:41.5
1525825,05-03-2023 20:47,03:31.8
1525826,05-03-2023 21:04,19:01.2
1525827,05-03-2023 21:04,19:42.9
1525828,05-03-2023 21:16,31:45.6
1525829,05-03-2023 21:20,23:44.6
1525830,05-03-2023 21:20,37:59.0
1525831,05-03-2023 21:24,45:03.2
1525832,05-03-2023 21:25,41:31.7
1525833,05-03-2023 21:35,51:21.2
1525834,05-03-2023 21:36,53:50.3
1525835,05-03-2023 21:36,54:18.7
1525836,05-03-2023 21:39,54:39.2
1525837,05-03-2023 21:40,56:30.5
1525838,05-03-2023 21:46,02:09.8
1525839,05-03-2023 21:46,01:58.9
1525840,05-03-2023 21:51,06:22.3
1525841,05-03-2023 21:52,07:31.9
1525842,05-03-2023 21:54,11:15.9
1525843,05-03-2023 21:56,11:32.1
1525844,05-03-2023 21:58,14:17.1
1525845,05-03-2023 22:02,28:30.6
1525846,05-03-2023 22:03,19:50.5
1525847,05-03-2023 22:03,19:46.9
1525848,05-03-2023 22:05,10:40.2
1525849,05-03-2023 22:08,27:56.4
1525850,05-03-2023 22:11,26:33.5
1525851,05-03-2023 22:11,26:32.7
1525852,05-03-2023 22:16,23:17.2
1525853,05-03-2023 22:17,34:38.0
1525854,05-03-2023 22:17,33:18.3
1525855,05-03-2023 22:19,34:53.9
1525856,05-03-2023 22:20,39:00.9
1525857,05-03-2023 22:21,37:16.2
1525858,05-03-2023 22:22,08:13.7
1525859,05-03-2023 22:25,44:58.1
1525860,05-03-2023 22:26,42:10.3
1525861,05-03-2023 22:27,42:47.4
1525862,05-03-2023 22:34,50:17.3
1525863,05-03-2023 22:36,52:55.2
1525864,05-03-2023 22:38,54:48.5
1525865,05-03-2023 22:41,58:56.7
1525866,05-03-2023 22:43,59:08.8
1525867,05-03-2023 22:44,00:11.3
1525868,05-03-2023 22:47,03:55.0
1525869,05-03-2023 22:49,06:35.5
1525870,05-03-2023 22:51,07:50.0
1525871,05-03-2023 22:54,09:47.7
1525872,05-03-2023 22:55,10:23.2
1525873,05-03-2023 22:57,16:46.8
1525874,05-03-2023 22:57,12:51.8
1525875,05-03-2023 23:02,00:26.7
1525876,05-03-2023 23:02,19:58.5
1525877,05-03-2023 23:02,18:02.2
1525878,05-03-2023 23:04,21:30.6
1525879,05-03-2023 23:05,20:38.8
1525880,05-03-2023 23:08,24:26.0
1525881,05-03-2023 23:08,28:05.7
1525882,05-03-2023 23:14,29:24.4
1525883,05-03-2023 23:16,31:43.3
1525884,05-03-2023 23:19,34:34.6
1525885,05-03-2023 23:25,40:17.8
1525886,05-03-2023 23:25,11:28.2
1525887,05-03-2023 23:29,10:07.8
1525888,05-03-2023 23:30,50:20.7
1525889,05-03-2023 23:36,52:36.3
1525890,05-03-2023 23:38,56:25.6
1525891,05-03-2023 23:40,55:34.3
1525892,05-03-2023 23:40,56:29.9
1525893,05-03-2023 23:41,03:04.2
1525894,05-03-2023 23:43,58:30.4
1525895,05-03-2023 23:43,18:27.2
1525896,05-03-2023 23:45,00:59.1
1525897,05-03-2023 23:46,02:00.9
1525898,05-03-2023 23:57,13:36.8
1525899,05-03-2023 23:58,13:46.5
1525900,05-03-2023 23:58,14:05.5
1525901,06-03-2023 00:01,16:40.8
1525902,06-03-2023 00:03,25:36.7
1525903,06-03-2023 00:03,19:16.1
1525904,06-03-2023 00:05,22:00.3
1525905,06-03-2023 00:07,22:19.1
1525906,06-03-2023 00:07,28:05.1
1525907,06-03-2023 00:12,31:39.7
1525908,06-03-2023 00:14,31:10.9
1525909,06-03-2023 00:17,34:39.5
1525910,06-03-2023 00:17,32:19.3
1525911,06-03-2023 00:17,58:07.8
1525912,06-03-2023 00:26,51:09.3
1525913,06-03-2023 00:27,42:48.9
1525914,06-03-2023 00:40,56:10.2
1525915,06-03-2023 00:45,01:01.6
1525916,06-03-2023 00:55,12:19.7
1525917,06-03-2023 00:56,12:55.7
1525918,06-03-2023 00:57,13:21.3
1525919,06-03-2023 01:02,17:22.0
1525920,06-03-2023 01:02,19:56.5
1525921,06-03-2023 01:05,20:34.6
1525922,06-03-2023 01:05,21:07.1
1525923,06-03-2023 01:06,21:54.9
1525924,06-03-2023 01:13,29:42.1
1525925,06-03-2023 01:14,32:22.3
1525926,06-03-2023 01:16,32:34.7
1525927,06-03-2023 01:17,35:31.3
1525928,06-03-2023 01:17,34:15.0
1525929,06-03-2023 01:17,36:14.1
1525930,06-03-2023 01:20,36:38.5
1525931,06-03-2023 01:20,36:11.6
1525932,06-03-2023 01:24,39:42.5
1525933,06-03-2023 01:25,40:48.9
1525934,06-03-2023 01:29,44:18.4
1525935,06-03-2023 01:29,45:27.2
1525936,06-03-2023 01:31,47:10.4
1525937,06-03-2023 01:32,48:17.5
1525938,06-03-2023 01:33,48:22.0
1525939,06-03-2023 01:35,50:52.5
1525940,06-03-2023 01:36,51:53.2
1525941,06-03-2023 01:37,37:39.3
1525942,06-03-2023 01:38,57:10.0
1525943,06-03-2023 01:39,03:32.7
1525944,06-03-2023 01:41,57:18.5
1525945,06-03-2023 01:44,03:47.8
1525946,06-03-2023 01:48,04:41.3
1525947,06-03-2023 01:59,15:04.8
1525948,06-03-2023 02:01,16:15.3
1525949,06-03-2023 02:01,17:50.4
1525950,06-03-2023 02:03,20:00.9
1525951,06-03-2023 02:04,20:19.1
1525952,06-03-2023 02:05,20:16.0
1525953,06-03-2023 02:07,22:52.2
1525954,06-03-2023 02:09,24:27.8
1525955,06-03-2023 02:14,34:08.4
1525956,06-03-2023 02:15,30:50.3
1525957,06-03-2023 02:22,39:17.5
1525958,06-03-2023 02:24,40:18.1
1525959,06-03-2023 02:26,41:28.0
1525960,06-03-2023 02:28,43:18.6
1525961,06-03-2023 02:28,44:37.9
1525962,06-03-2023 02:29,49:48.7
1525963,06-03-2023 02:31,46:47.9
1525964,06-03-2023 02:31,48:55.2
1525965,06-03-2023 02:33,49:19.8
1525966,06-03-2023 02:36,56:27.7
1525967,06-03-2023 02:36,51:54.6
1525968,06-03-2023 02:36,53:20.1
1525969,06-03-2023 02:37,01:46.6
1525970,06-03-2023 02:39,54:01.3
1525971,06-03-2023 02:39,58:48.0
1525972,06-03-2023 02:51,08:11.1
1525973,06-03-2023 02:52,08:04.9
1525974,06-03-2023 02:55,11:58.4
1525975,06-03-2023 02:58,13:56.4
1525976,06-03-2023 03:03,20:01.6
1525977,06-03-2023 03:06,21:06.7
1525978,06-03-2023 03:07,25:50.8
1525979,06-03-2023 03:11,03:14.4
1525980,06-03-2023 03:15,30:23.9
1525981,06-03-2023 03:16,31:55.7
1525982,06-03-2023 03:19,37:26.9
1525983,06-03-2023 03:28,43:30.1
1525984,06-03-2023 03:32,47:57.6
1525985,06-03-2023 03:32,48:30.4
1525986,06-03-2023 03:34,54:58.5
1525987,06-03-2023 03:36,53:50.0
1525988,06-03-2023 03:38,54:34.0
1525989,06-03-2023 03:41,59:46.8
1525990,06-03-2023 03:48,04:16.5
1525991,06-03-2023 03:50,05:53.5
1525992,06-03-2023 03:53,08:34.3
1525993,06-03-2023 03:54,15:04.5
1525994,06-03-2023 03:57,24:02.9
1525995,06-03-2023 03:59,29:21.3
1525996,06-03-2023 04:07,23:21.6
1525997,06-03-2023 04:12,27:56.9
1525998,06-03-2023 04:17,32:30.7
1525999,06-03-2023 04:17,33:59.6
1526000,06-03-2023 04:20,38:10.9
1526001,06-03-2023 04:22,38:19.7
1526002,06-03-2023 04:23,39:03.5
1526003,06-03-2023 04:24,40:25.9
1526004,06-03-2023 04:27,47:36.9
1526005,06-03-2023 04:28,44:33.7
1526006,06-03-2023 04:30,45:53.6
1526007,06-03-2023 04:38,55:35.0
1526008,06-03-2023 04:39,55:43.5
1526009,06-03-2023 04:46,01:17.3
1526010,06-03-2023 04:51,17:54.8
1526011,06-03-2023 04:51,06:29.2
1526012,06-03-2023 04:51,12:06.9
1526013,06-03-2023 04:52,07:48.5
1526014,06-03-2023 04:52,16:54.3
1526015,06-03-2023 04:53,10:46.8
1526016,06-03-2023 04:56,11:30.3
1526017,06-03-2023 04:58,13:48.0
1526018,06-03-2023 05:02,39:37.9
1526019,06-03-2023 05:05,20:51.8
1526020,06-03-2023 05:05,29:34.6
1526021,06-03-2023 05:07,22:50.9
1526022,06-03-2023 05:11,26:35.6
1526023,06-03-2023 05:15,46:15.0
1526024,06-03-2023 05:16,32:11.6
1526025,06-03-2023 05:20,36:48.7
1526026,06-03-2023 05:23,47:08.5
1526027,06-03-2023 05:25,40:45.3
1526028,06-03-2023 05:30,45:55.5
1526029,06-03-2023 05:33,48:20.8
1526030,06-03-2023 05:33,48:43.9
1526031,06-03-2023 05:41,57:12.3
1526032,06-03-2023 05:42,05:17.5
1526033,06-03-2023 05:43,58:57.7
1526034,06-03-2023 05:47,02:30.0
1526035,06-03-2023 05:53,09:56.8
1526036,06-03-2023 06:01,16:44.1
1526037,06-03-2023 06:02,18:46.0
1526038,06-03-2023 06:02,19:15.3
1526039,06-03-2023 06:14,43:08.2
1526040,06-03-2023 06:16,31:44.1
1526041,06-03-2023 06:16,32:16.9
1526042,06-03-2023 06:17,32:58.4
1526043,06-03-2023 06:18,34:56.9
1526044,06-03-2023 06:25,41:41.0
1526045,06-03-2023 06:30,45:25.0
1526046,06-03-2023 06:32,16:28.5
1526047,06-03-2023 06:36,52:26.5
1526048,06-03-2023 06:40,56:43.0
1526049,06-03-2023 06:42,00:10.4
1526050,06-03-2023 06:42,00:30.1
1526051,06-03-2023 06:45,10:25.5
1526052,06-03-2023 06:45,00:44.6
1526053,06-03-2023 06:46,13:04.5
1526054,06-03-2023 06:46,16:47.6
1526055,06-03-2023 06:55,11:35.8
1526056,06-03-2023 06:55,10:57.9
1526057,06-03-2023 06:56,11:27.5
1526058,06-03-2023 06:56,12:34.1
1526059,06-03-2023 07:01,20:25.3
1526060,06-03-2023 07:03,19:36.0
1526061,06-03-2023 07:07,23:04.3
1526062,06-03-2023 07:08,25:03.9
1526063,06-03-2023 07:09,25:00.6
1526064,06-03-2023 07:09,29:36.4
1526065,06-03-2023 07:11,27:48.6
1526066,06-03-2023 07:11,28:16.2
1526067,06-03-2023 07:26,41:49.2
1526068,06-03-2023 07:32,52:13.1
1526069,06-03-2023 07:33,49:57.7
1526070,06-03-2023 07:37,52:26.4
1526071,06-03-2023 07:40,55:56.7
1526072,06-03-2023 07:40,56:31.4
1526073,06-03-2023 07:41,56:43.0
1526074,06-03-2023 07:42,59:19.2
1526075,06-03-2023 07:52,07:04.7
1526076,06-03-2023 07:56,15:47.5
1526077,06-03-2023 07:56,11:50.0
1526078,06-03-2023 08:00,16:26.8
1526079,06-03-2023 08:01,20:29.5
1526080,06-03-2023 08:01,17:22.5
1526081,06-03-2023 08:05,21:26.2
1526082,06-03-2023 08:05,21:00.8
1526083,06-03-2023 08:05,21:14.9
1526084,06-03-2023 08:06,22:30.7
1526085,06-03-2023 08:08,23:41.4
1526086,06-03-2023 08:09,25:25.8
1526087,06-03-2023 08:10,29:50.9
1526088,06-03-2023 08:12,27:44.3
1526089,06-03-2023 08:12,29:18.0
1526090,06-03-2023 08:12,29:05.6
1526091,06-03-2023 08:14,37:00.3
1526092,06-03-2023 08:14,36:39.1
1526093,06-03-2023 08:15,37:53.5
1526094,06-03-2023 08:20,36:16.9
1526095,06-03-2023 08:20,49:08.9
1526096,06-03-2023 08:23,38:56.4
1526097,06-03-2023 08:25,42:41.5
1526098,06-03-2023 08:30,45:53.6
1526099,06-03-2023 08:32,49:46.6
1526100,06-03-2023 08:40,55:56.0
1526101,06-03-2023 08:41,27:16.1
1526102,06-03-2023 08:43,00:05.9
1526103,06-03-2023 08:50,05:38.0
1526104,06-03-2023 08:51,24:39.0
1526105,06-03-2023 08:52,07:07.6
1526106,06-03-2023 08:53,08:07.2
1526107,06-03-2023 08:53,20:40.3
1526108,06-03-2023 08:54,09:13.9
1526109,06-03-2023 09:02,22:14.1
1526110,06-03-2023 09:08,24:19.4
1526111,06-03-2023 09:11,27:41.7
1526112,06-03-2023 09:21,36:18.8
1526113,06-03-2023 09:23,39:27.1
1526114,06-03-2023 09:24,40:54.4
1526115,06-03-2023 09:24,40:03.8
1526116,06-03-2023 09:24,40:26.6
1526117,06-03-2023 09:28,47:42.1
1526118,06-03-2023 09:29,44:26.5
1526119,06-03-2023 09:29,45:17.1
1526120,06-03-2023 09:31,48:01.3
1526121,06-03-2023 09:39,11:59.9
1526122,06-03-2023 09:39,55:04.3
1526123,06-03-2023 09:42,57:59.5
1526124,06-03-2023 09:49,08:23.6
1526125,06-03-2023 09:49,06:54.0
1526126,06-03-2023 09:53,09:00.0
1526127,06-03-2023 09:56,12:16.3
1526128,06-03-2023 09:57,12:40.7
1526129,06-03-2023 09:57,13:23.3
1526130,06-03-2023 09:59,14:09.5
1526131,06-03-2023 10:01,17:04.9
1526132,06-03-2023 10:05,22:21.3
1526133,06-03-2023 10:07,23:36.5
1526134,06-03-2023 10:09,24:42.5
1526135,06-03-2023 10:09,24:51.7
1526136,06-03-2023 10:13,29:11.9
1526137,06-03-2023 10:15,33:30.1
1526138,06-03-2023 10:18,34:16.9
1526139,06-03-2023 10:23,38:21.7
1526140,06-03-2023 10:25,40:57.1
1526141,06-03-2023 10:28,43:23.6
1526142,06-03-2023 10:29,45:55.7
1526143,06-03-2023 10:31,46:40.4
1526144,06-03-2023 10:31,55:11.0
1526145,06-03-2023 10:43,10:09.2
1526146,06-03-2023 10:44,06:18.1
1526147,06-03-2023 10:51,07:26.3
1526148,06-03-2023 10:52,07:21.7
1526149,06-03-2023 10:52,08:03.5
1526150,06-03-2023 10:55,10:44.7
1526151,06-03-2023 10:57,12:33.8
1526152,06-03-2023 10:59,15:13.5
1526153,06-03-2023 11:00,20:22.5
1526154,06-03-2023 11:02,21:17.2
1526155,06-03-2023 11:06,22:00.6
1526156,06-03-2023 11:10,25:27.6
1526157,06-03-2023 11:14,34:29.7
1526158,06-03-2023 11:14,30:13.6
1526159,06-03-2023 11:16,31:31.8
1526160,06-03-2023 11:17,32:29.8
1526161,06-03-2023 11:18,33:38.4
1526162,06-03-2023 11:21,36:43.7
1526163,06-03-2023 11:23,39:35.8
1526164,06-03-2023 11:24,39:50.3
1526165,06-03-2023 11:25,41:40.7
1526166,06-03-2023 11:30,49:08.8
1526167,06-03-2023 11:36,51:49.8
1526168,06-03-2023 11:37,52:44.5
1526169,06-03-2023 11:40,57:36.5
1526170,06-03-2023 11:44,00:16.8
1526171,06-03-2023 11:45,00:41.6
1526172,06-03-2023 11:46,01:12.0
1526173,06-03-2023 11:49,04:58.5
1526174,06-03-2023 11:50,05:38.5
1526175,06-03-2023 11:51,07:29.5
1526176,06-03-2023 11:58,15:22.1
1526177,06-03-2023 11:59,19:48.8
1526178,06-03-2023 11:59,21:41.0
1526179,06-03-2023 12:00,15:52.4
1526180,06-03-2023 12:00,16:16.5
1526181,06-03-2023 12:05,20:58.1
1526182,06-03-2023 12:06,26:43.7
1526183,06-03-2023 12:09,24:12.5
1526184,06-03-2023 12:10,25:14.0
1526185,06-03-2023 12:10,26:00.3
1526186,06-03-2023 12:18,33:37.3
1526187,06-03-2023 12:21,37:10.1
1526188,06-03-2023 12:23,40:07.1
1526189,06-03-2023 12:23,39:48.7
1526190,06-03-2023 12:29,45:27.9
1526191,06-03-2023 12:29,44:52.9
1526192,06-03-2023 12:30,45:56.2
1526193,06-03-2023 12:33,48:28.6
1526194,06-03-2023 12:33,48:15.0
1526195,06-03-2023 12:38,57:19.1
1526196,06-03-2023 12:38,54:12.3
1526197,06-03-2023 12:41,25:01.9
1526198,06-03-2023 12:45,00:15.1
1526199,06-03-2023 12:46,01:19.5
1526200,06-03-2023 12:50,55:48.1
1526201,06-03-2023 12:53,10:03.2
1526202,06-03-2023 12:54,09:12.4
1526203,06-03-2023 12:54,11:22.1
1526204,06-03-2023 12:56,11:55.8
1526205,06-03-2023 13:00,17:32.1
1526206,06-03-2023 13:02,17:53.2
1526207,06-03-2023 13:10,34:19.5
1526208,06-03-2023 13:17,33:05.7
1526209,06-03-2023 13:18,40:19.5
1526210,06-03-2023 13:18,00:49.9
1526211,06-03-2023 13:19,35:19.9
1526212,06-03-2023 13:19,35:01.5
1526213,06-03-2023 13:24,40:59.4
1526214,06-03-2023 13:24,46:52.5
1526215,06-03-2023 13:28,45:15.1
1526216,06-03-2023 13:32,48:13.8
1526217,06-03-2023 13:32,47:47.7
1526218,06-03-2023 13:37,52:32.7
1526219,06-03-2023 13:42,01:58.7
1526220,06-03-2023 13:44,04:55.1
1526221,06-03-2023 13:45,02:25.0
1526222,06-03-2023 13:47,02:19.8
1526223,06-03-2023 13:52,49:18.2
1526224,06-03-2023 13:52,08:01.1
1526225,06-03-2023 13:53,08:43.6
1526226,06-03-2023 13:57,12:14.5
1526227,06-03-2023 13:57,16:49.8
1526228,06-03-2023 14:02,17:42.5
1526229,06-03-2023 14:11,26:26.7
1526230,06-03-2023 14:12,27:43.0
1526231,06-03-2023 14:12,32:38.2
1526232,06-03-2023 14:19,34:56.0
1526233,06-03-2023 14:22,38:03.6
1526234,06-03-2023 14:23,45:52.1
1526235,06-03-2023 14:24,41:17.7
1526236,06-03-2023 14:29,44:44.5
1526237,06-03-2023 14:29,44:30.1
1526238,06-03-2023 14:30,45:03.6
1526239,06-03-2023 14:33,02:04.4
1526240,06-03-2023 14:35,50:59.3
1526241,06-03-2023 14:37,52:37.3
1526242,06-03-2023 14:44,01:54.6
1526243,06-03-2023 14:45,00:51.1
1526244,06-03-2023 14:48,04:20.8
1526245,06-03-2023 14:49,17:11.9
1526246,06-03-2023 14:51,07:00.6
1526247,06-03-2023 14:52,07:32.8
1526248,06-03-2023 14:56,14:04.7
1526249,06-03-2023 15:02,18:21.9
1526250,06-03-2023 15:03,28:01.1
1526251,06-03-2023 15:05,20:55.9
1526252,06-03-2023 15:06,35:14.1
1526253,06-03-2023 15:19,36:48.0
1526254,06-03-2023 15:22,37:45.8
1526255,06-03-2023 15:23,38:45.1
1526256,06-03-2023 15:23,38:45.6
1526257,06-03-2023 15:24,40:05.2
1526258,06-03-2023 15:31,48:22.9
1526259,06-03-2023 15:38,55:15.9
1526260,06-03-2023 15:40,55:29.7
1526261,06-03-2023 15:45,03:42.8
1526262,06-03-2023 15:46,26:44.4
1526263,06-03-2023 15:48,04:12.9
1526264,06-03-2023 15:49,13:01.9
1526265,06-03-2023 15:49,04:25.9
1526266,06-03-2023 15:51,07:17.3
1526267,06-03-2023 15:52,08:59.6
1526268,06-03-2023 15:53,10:01.2
1526269,06-03-2023 15:54,18:42.3
1526270,06-03-2023 15:58,13:36.0
1526271,06-03-2023 15:58,14:35.1
1526272,06-03-2023 16:06,24:48.6
1526273,06-03-2023 16:15,31:44.6
1526274,06-03-2023 16:15,33:02.4
1526275,06-03-2023 16:17,36:50.7
1526276,06-03-2023 16:22,39:07.4
1526277,06-03-2023 16:22,37:50.6
1526278,06-03-2023 16:22,38:10.2
1526279,06-03-2023 16:25,40:58.1
1526280,06-03-2023 16:35,55:02.0
1526281,06-03-2023 16:37,48:29.8
1526282,06-03-2023 16:42,57:45.5
1526283,06-03-2023 16:47,02:14.2
1526284,06-03-2023 16:49,05:00.8
1526285,06-03-2023 16:52,07:32.4
1526286,06-03-2023 16:54,10:16.2
1526287,06-03-2023 16:59,14:32.4
1526288,06-03-2023 17:01,21:32.6
1526289,06-03-2023 17:02,17:14.1
1526290,06-03-2023 17:02,18:42.9
1526291,06-03-2023 17:03,20:51.4
1526292,06-03-2023 17:03,18:37.1
1526293,06-03-2023 17:04,20:27.5
1526294,06-03-2023 17:07,48:06.9
1526295,06-03-2023 17:11,28:11.8
1526296,06-03-2023 17:13,29:04.3
1526297,06-03-2023 17:15,30:33.6
1526298,06-03-2023 17:21,36:09.5
1526299,06-03-2023 17:27,43:48.7
1526300,06-03-2023 17:30,47:27.8
1526301,06-03-2023 17:32,07:41.3
1526302,06-03-2023 17:34,51:25.0
1526303,06-03-2023 17:37,54:10.8
1526304,06-03-2023 17:41,00:50.7
1526305,06-03-2023 17:41,56:51.8
1526306,06-03-2023 17:45,01:43.5
1526307,06-03-2023 17:46,01:38.1
1526308,06-03-2023 17:48,05:01.3
1526309,06-03-2023 17:49,05:09.3
1526310,06-03-2023 17:52,07:34.3
1526311,06-03-2023 17:53,08:30.3
1526312,06-03-2023 17:54,09:33.2
1526313,06-03-2023 17:55,13:07.0
1526314,06-03-2023 17:59,15:57.3
1526315,06-03-2023 18:01,17:10.9
1526316,06-03-2023 18:02,20:19.2
1526317,06-03-2023 18:10,34:23.3
1526318,06-03-2023 18:11,26:28.4
1526319,06-03-2023 18:11,30:31.7
1526320,06-03-2023 18:13,28:40.4
1526321,06-03-2023 18:15,32:47.9
1526322,06-03-2023 18:16,38:54.4
1526323,06-03-2023 18:19,34:40.4
1526324,06-03-2023 18:20,36:58.7
1526325,06-03-2023 18:24,39:28.3
1526326,06-03-2023 18:25,40:45.5
1526327,06-03-2023 18:28,43:17.8
1526328,06-03-2023 18:29,51:21.8
1526329,06-03-2023 18:32,47:59.6
1526330,06-03-2023 18:32,47:39.9
1526331,06-03-2023 18:33,48:39.3
1526332,06-03-2023 18:40,56:30.5
1526333,06-03-2023 18:46,01:41.3
1526334,06-03-2023 18:46,02:24.7
1526335,06-03-2023 18:51,07:41.7
1526336,06-03-2023 18:52,19:12.0
1526337,06-03-2023 18:55,28:38.7
1526338,06-03-2023 18:55,10:37.0
1526339,06-03-2023 18:56,12:23.7
1526340,06-03-2023 18:57,13:08.1
1526341,06-03-2023 18:58,17:46.3
1526342,06-03-2023 18:58,14:54.8
1526343,06-03-2023 19:00,15:30.0
1526344,06-03-2023 19:01,17:39.7
1526345,06-03-2023 19:02,32:31.7
1526346,06-03-2023 19:04,20:16.1
1526347,06-03-2023 19:07,23:24.2
1526348,06-03-2023 19:08,23:38.8
1526349,06-03-2023 19:08,23:49.7
1526350,06-03-2023 19:11,30:35.9
1526351,06-03-2023 19:14,30:45.7
1526352,06-03-2023 19:17,08:31.5
1526353,06-03-2023 19:21,36:37.9
1526354,06-03-2023 19:22,39:05.7
1526355,06-03-2023 19:24,40:50.1
1526356,06-03-2023 19:28,43:37.7
1526357,06-03-2023 19:29,46:13.7
1526358,06-03-2023 19:31,46:25.1
1526359,06-03-2023 19:32,47:32.4
1526360,06-03-2023 19:34,49:14.2
1526361,06-03-2023 19:36,51:46.8
1526362,06-03-2023 19:36,52:42.2
1526363,06-03-2023 19:38,53:51.4
1526364,06-03-2023 19:41,57:17.9
1526365,06-03-2023 19:41,56:59.7
1526366,06-03-2023 19:43,58:22.9
1526367,06-03-2023 19:44,59:31.4
1526368,06-03-2023 19:45,00:46.9
1526369,06-03-2023 19:56,11:31.3
1526370,06-03-2023 19:56,12:42.8
1526371,06-03-2023 19:57,15:08.9
1526372,06-03-2023 19:58,21:05.9
1526373,06-03-2023 20:00,15:27.0
1526374,06-03-2023 20:00,19:54.5
1526375,06-03-2023 20:00,16:36.5
1526376,06-03-2023 20:03,18:19.3
1526377,06-03-2023 20:09,24:59.3
1526378,06-03-2023 20:10,26:02.5
1526379,06-03-2023 20:13,34:20.6
1526380,06-03-2023 20:14,29:21.2
1526381,06-03-2023 20:17,32:51.2
1526382,06-03-2023 20:18,34:23.8
1526383,06-03-2023 20:18,34:34.5
1526384,06-03-2023 20:22,37:32.0
1526385,06-03-2023 20:22,37:37.7
1526386,06-03-2023 20:31,46:57.9
1526387,06-03-2023 20:34,49:41.9
1526388,06-03-2023 20:39,04:11.8
1526389,06-03-2023 20:42,58:10.0
1526390,06-03-2023 20:43,01:04.2
1526391,06-03-2023 20:48,04:12.5
1526392,06-03-2023 20:52,07:50.9
1526393,06-03-2023 20:56,14:19.9
1526394,06-03-2023 20:56,11:36.0
1526395,06-03-2023 20:56,13:08.9
1526396,06-03-2023 20:57,15:34.6
1526397,06-03-2023 20:58,14:00.5
1526398,06-03-2023 20:59,14:39.0
1526399,06-03-2023 21:01,19:13.7
1526400,06-03-2023 21:01,18:08.3
1526401,06-03-2023 21:03,20:39.9
1526402,06-03-2023 21:06,21:20.9
1526403,06-03-2023 21:12,52:40.2
1526404,06-03-2023 21:14,30:42.7
1526405,06-03-2023 21:15,31:39.9
1526406,06-03-2023 21:17,32:56.0
1526407,06-03-2023 21:27,43:09.2
1526408,06-03-2023 21:33,52:19.8
1526409,06-03-2023 21:35,50:30.2
